Field Station,Data Collection Site,Latitude,Longitude,Date,Time,Tide,Quadrat,Species Name,Species Code,Canopy cover (0-25),Substrate Cover,# per quadrat
Edward McC. Blair Marine Research Station (MDR),West,44.00416667,-68.33166667,08-12-2017,,H,27,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,0,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,3,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,6,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,9,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,12,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,15,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,18,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,21,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,24,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,27,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,0,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,3,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,6,Knotted wrack (Ascophyllum nodosum),AscoCC,0.6,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,9,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,12,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,15,Knotted wrack (Ascophyllum nodosum),AscoCC,3,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,18,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,21,Knotted wrack (Ascophyllum nodosum),AscoCC,0.2,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,24,Knotted wrack (Ascophyllum nodosum),AscoCC,12,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,27,Knotted wrack (Ascophyllum nodosum),AscoCC,0.2,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,0,Knotted wrack (Ascophyllum nodosum),AscoCC,23,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,3,Knotted wrack (Ascophyllum nodosum),AscoCC,0,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,6,Knotted wrack (Ascophyllum nodosum),AscoCC,22,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,9,Knotted wrack (Ascophyllum nodosum),AscoCC,24.3,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,12,Knotted wrack (Ascophyllum nodosum),AscoCC,24.5,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,15,Knotted wrack (Ascophyllum nodosum),AscoCC,3,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,18,Knotted wrack (Ascophyllum nodosum),AscoCC,22.5,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,21,Knotted wrack (Ascophyllum nodosum),AscoCC,7,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,24,Knotted wrack (Ascophyllum nodosum),AscoCC,1.5,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,27,Knotted wrack (Ascophyllum nodosum),AscoCC,23.5,,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,0,Irish moss (Chondrus crispus),ChonCrSC,,18,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,3,Irish moss (Chondrus crispus),ChonCrSC,,8.5,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,6,Irish moss (Chondrus crispus),ChonCrSC,,4,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,9,Irish moss (Chondrus crispus),ChonCrSC,,5.5,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,12,Irish moss (Chondrus crispus),ChonCrSC,,9,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,15,Irish moss (Chondrus crispus),ChonCrSC,,4,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,18,Irish moss (Chondrus crispus),ChonCrSC,,6,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,21,Irish moss (Chondrus crispus),ChonCrSC,,4.5,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,24,Irish moss (Chondrus crispus),ChonCrSC,,4,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,27,Irish moss (Chondrus crispus),ChonCrSC,,9,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,3,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,6,Irish moss (Chondrus crispus),ChonCrSC,,0.75,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,9,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,12,Irish moss (Chondrus crispus),ChonCrSC,,3,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,15,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,18,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,21,Irish moss (Chondrus crispus),ChonCrSC,,0.25,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,24,Irish moss (Chondrus crispus),ChonCrSC,,0.1,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,27,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,0,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,3,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,6,Irish moss (Chondrus crispus),ChonCrSC,,0.25,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,9,Irish moss (Chondrus crispus),ChonCrSC,,7.75,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,12,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,15,Irish moss (Chondrus crispus),ChonCrSC,,0.5,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,18,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,21,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,24,Irish moss (Chondrus crispus),ChonCrSC,,1.75,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,27,Irish moss (Chondrus crispus),ChonCrSC,,0,
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,0,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,12,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,15,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,18,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,21,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,24,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,27,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,0,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,12,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,15,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,18,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,21,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,24,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,27,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,0,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,12,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,15,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,18,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,21,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,24,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,27,Northern sea star (Asterias vulgaris),Astvul,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,0,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,12,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,15,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,18,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,21,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,24,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,27,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,0,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,12,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,15,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,18,Green Crab (Carnicus maenas),CarmaeTot,,,1
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,21,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,24,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,27,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,0,Green Crab (Carnicus maenas),CarmaeTot,,,1
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,6,Green Crab (Carnicus maenas),CarmaeTot,,,3
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,9,Green Crab (Carnicus maenas),CarmaeTot,,,1
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,12,Green Crab (Carnicus maenas),CarmaeTot,,,6
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,15,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,18,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,21,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,24,Green Crab (Carnicus maenas),CarmaeTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,High,27,Green Crab (Carnicus maenas),CarmaeTot,,,1
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,0,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,3,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,6,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,9,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,12,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,15,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,18,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,21,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Low,24,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-13-2017,,Low,27,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,0,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-12-2017,,Mid,3,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,6,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,9,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,12,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,15,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,18,Green Crab (male),CarmaeMale,,,--
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-19-2017,,Mid,21,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,24,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-20-2017,,Mid,27,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,0,Green Crab (male),CarmaeMale,,,--
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,3,Green Crab (male),CarmaeMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,6,Green Crab (male),CarmaeMale,,,--
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,9,Green Crab (male),CarmaeMale,,,--
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-29-2017,,High,12,Green Crab (male),CarmaeMale,,,--
